timestamp,ox,oy,oz,r1x,r1y,r1z,r2x,r2y,r2z
10016.983640,44.985927,11.712033,1.023467,2297.321674,31.040810,-781.985212,2272.408627,421.990403,-781.724935
10016.983640,44.985927,11.712033,1.023467,2283.777936,263.291246,-612.895612,2283.850471,-227.016681,-608.188328
10016.983640,44.985927,11.712033,1.023467,2266.849471,-257.476881,-423.882116,2272.574004,220.046384,-430.084553
10016.983640,44.985927,11.712033,1.023467,2291.660119,183.424380,-684.681388,2285.051767,-251.002466,-683.010847
10016.983640,44.985927,11.712033,1.023467,2281.456176,-84.138264,-471.344437,2257.713509,422.938782,-471.601513
10016.983640,44.985927,11.712033,1.023467,2274.986237,268.838265,-490.826414,2272.494700,-260.255511,-483.992114
10016.983640,44.985927,11.712033,1.023467,2226.941179,-196.275026,-130.363492,2229.955587,160.573833,-126.644618
10016.983640,44.985927,11.712033,1.023467,2201.032679,31.986473,18.738696,2177.173500,414.467283,14.140350
10016.983640,44.985927,11.712033,1.023467,2195.462888,412.278890,-63.337787,2220.244841,-0.152358,-64.428707
10016.983640,44.985927,11.712033,1.023467,2189.855779,407.234960,-35.563536,2203.968256,-220.488129,-30.506329
10016.983640,44.985927,11.712033,1.023467,2262.633753,-237.261531,-372.817477,2268.124501,119.191942,-351.230740
10016.983640,44.985927,11.712033,1.023467,2259.474194,117.558039,-288.146285,2254.393791,-213.375310,-297.858824
10016.983640,44.985927,11.712033,1.023467,2249.747357,-252.409449,-286.582687,2258.683913,95.822261,-278.774591
10016.983640,44.985927,11.712033,1.023467,2245.095934,171.416075,-211.358103,2243.791169,-202.368721,-225.088830
10016.983640,44.985927,11.712033,1.023467,2238.203478,-241.527414,-209.164183,2243.670589,166.868654,-201.869483
10016.983640,44.985927,11.712033,1.023467,2272.270101,233.065357,-435.214363,2278.018878,-131.898648,-454.121848
10016.983640,44.985927,11.712033,1.023467,2017.356596,1304.752620,-442.863873,2185.174741,813.313100,-474.516049
10016.983640,44.985927,11.712033,1.023467,2007.684074,1162.100174,-59.034256,2127.542385,781.152088,-63.568213
10016.983640,44.985927,11.712033,1.023467,2110.680130,779.166605,9.474260,1951.320101,1263.005878,4.331721
10016.983640,44.985927,11.712033,1.023467,1959.718621,1268.423604,-37.412005,2122.323066,776.106568,-35.506978
10016.983640,44.985927,11.712033,1.023467,2035.628438,1308.342844,-760.883791,2200.008124,813.263040,-821.952739
10016.983640,44.985927,11.712033,1.023467,2201.435889,808.061865,-783.627259,2035.272827,1307.317005,-718.386285
10016.983640,44.985927,11.712033,1.023467,2028.104835,1303.108783,-547.303158,2197.120802,803.585126,-599.742678
10016.983640,44.985927,11.712033,1.023467,2184.813022,808.632908,-458.895211,2034.026864,1261.719911,-431.994332
10016.983640,44.985927,11.712033,1.023467,2016.934682,1290.580912,-390.165443,2180.834151,807.621918,-419.079091
10016.983640,44.985927,11.712033,1.023467,2028.237687,1313.242061,-611.052402,2178.550377,886.449278,-658.803653
10016.983640,44.985927,11.712033,1.023467,2187.313365,851.913442,-648.147343,2027.718204,1312.987366,-600.746676
10017.017010,45.031290,11.728074,1.016532,2295.360562,95.225245,-851.856538,2283.569413,-270.540913,-845.800472
10017.017010,45.031290,11.728074,1.016532,2271.577800,425.702018,-837.242504,2295.359715,103.551996,-840.891056
10017.017010,45.031290,11.728074,1.016532,2296.876455,20.578388,-789.014378,2272.658759,420.066924,-783.158731
10017.017010,45.031290,11.728074,1.016532,2277.790805,227.965501,-491.567969,2272.672524,-249.559237,-484.233912
10017.017010,45.031290,11.728074,1.016532,2270.299349,-262.828876,-470.381548,2277.752793,206.084761,-476.270957
10017.017010,45.031290,11.728074,1.016532,2268.243417,-229.638800,-422.693884,2271.918175,230.711681,-431.656719
10017.017010,45.031290,11.728074,1.016532,2291.895259,177.189637,-691.330823,2282.725265,-270.228567,-686.007391
10017.017010,45.031290,11.728074,1.016532,2275.133657,-265.566913,-531.060107,2284.789696,95.121460,-506.779227
10017.017010,45.031290,11.728074,1.016532,2263.795176,-200.992402,-366.229528,2267.983956,121.204320,-352.596009
10017.017010,45.031290,11.728074,1.016532,2247.400261,-267.704148,-284.286980,2258.459589,102.098098,-280.058254
10017.017010,45.031290,11.728074,1.016532,2247.003604,126.103990,-212.885417,2237.719662,-265.061129,-221.847235
10017.017010,45.031290,11.728074,1.016532,2238.444662,-230.961705,-209.502315,2244.231420,155.934444,-203.265389
10017.017010,45.031290,11.728074,1.016532,2231.999888,158.464446,-137.368211,2224.273657,-262.787648,-146.162447
10017.017010,45.031290,11.728074,1.016532,2221.519969,-263.165120,-132.169755,2230.364383,153.914833,-128.032247
10017.017010,45.031290,11.728074,1.016532,2188.147863,417.695847,-32.982350,2200.573298,-253.038165,-29.691591
10017.017010,45.031290,11.728074,1.016532,2195.222405,409.845714,-60.090628,2219.110477,-28.440808,-62.111884
10017.017010,45.031290,11.728074,1.016532,2288.354365,188.111254,-613.387791,2279.424789,-272.198019,-608.308214
10017.017010,45.031290,11.728074,1.016532,2272.423331,230.840742,-436.625960,2277.644910,-129.831280,-455.254978
10017.017010,45.031290,11.728074,1.016532,2200.035941,25.167498,21.784658,2180.134536,381.924288,18.739834
10017.017010,45.031290,11.728074,1.016532,2098.481441,824.029039,15.611656,1951.018216,1265.585692,6.590831
10017.017010,45.031290,11.728074,1.016532,1962.073536,1266.829220,-38.664864,2123.793431,774.003102,-36.822232
10017.017010,45.031290,11.728074,1.016532,2187.337888,854.445464,-650.231660,2026.120543,1320.292075,-604.463040
10017.017010,45.031290,11.728074,1.016532,2015.503121,1311.822229,-441.488231,2189.807199,798.612656,-479.131469
10017.017010,45.031290,11.728074,1.016532,2006.990684,1168.990136,-62.128680,2127.067838,783.235324,-60.834196
10017.017010,45.031290,11.728074,1.016532,2199.186255,819.276603,-786.989155,2033.494973,1314.700969,-722.172991
10017.017010,45.031290,11.728074,1.016532,2033.777503,1315.762931,-764.704576,2199.841042,815.906230,-824.043605
10017.017010,45.031290,11.728074,1.016532,2183.996597,815.311711,-461.493230,2017.865574,1302.944870,-429.338324
10017.017010,45.031290,11.728074,1.016532,2019.015405,1289.115515,-391.512308,2182.060483,805.669927,-420.464643
10017.017010,45.031290,11.728074,1.016532,2026.862699,1320.685322,-619.942233,2178.575320,889.018356,-660.925596
10017.050378,45.076045,11.745890,1.013586,2294.763592,51.778630,-856.255782,2281.238320,-279.556504,-849.015203
10017.050378,45.076045,11.745890,1.013586,2271.693855,416.735597,-841.434314,2294.794627,60.246431,-850.649973
10017.050378,45.076045,11.745890,1.013586,2295.613979,3.002112,-792.943645,2272.332150,415.475827,-787.597316
10017.050378,45.076045,11.745890,1.013586,2287.147114,196.602639,-617.404965,2277.472936,-280.860557,-611.514428
10017.050378,45.076045,11.745890,1.013586,2277.520901,223.770867,-495.552499,2269.256664,-279.487137,-489.362293
10017.050378,45.076045,11.745890,1.013586,2271.753178,408.803950,-686.749809,2294.439580,56.615761,-696.147531
10017.050378,45.076045,11.745890,1.013586,2294.387396,47.897535,-691.095540,2280.496300,-279.137120,-684.001269
10017.050378,45.076045,11.745890,1.013586,2257.558285,-277.952621,-375.111510,2267.564958,121.539583,-356.290086
10017.050378,45.076045,11.745890,1.013586,2224.874300,-202.245214,-130.010245,2229.601627,150.287944,-127.105023
10017.050378,45.076045,11.745890,1.013586,2270.312134,-190.645383,-427.295582,2275.711996,131.929144,-430.093630
10017.050378,45.076045,11.745890,1.013586,2260.564469,46.938077,-294.162430,2247.074921,-279.850060,-297.445782
10017.050378,45.076045,11.745890,1.013586,2244.531845,165.280502,-211.799505,2241.096155,-217.092327,-225.288699
10017.050378,45.076045,11.745890,1.013586,2190.362130,392.847075,-31.580319,2199.742611,-243.539896,-26.884767
10017.050378,45.076045,11.745890,1.013586,2247.307098,-258.619486,-285.985744,2257.306871,106.749668,-278.827831
10017.050378,45.076045,11.745890,1.013586,2235.263765,-256.204177,-209.345843,2243.096409,160.747886,-202.306497
10017.050378,45.076045,11.745890,1.013586,2283.864677,-236.329841,-674.952365,2280.990130,318.477923,-682.532313
10017.050378,45.076045,11.745890,1.013586,2279.481073,-107.723357,-476.906478,2259.858376,403.787980,-476.706449
10017.050378,45.076045,11.745890,1.013586,2196.543459,402.254261,-64.138157,2217.104751,-83.486395,-62.908097
10017.050378,45.076045,11.745890,1.013586,2199.703932,814.939736,-792.281868,2031.477057,1319.545445,-725.545196
10017.050378,45.076045,11.745890,1.013586,2031.717126,1320.545548,-768.061880,2192.808005,841.542833,-828.642238
10017.050378,45.076045,11.745890,1.013586,2008.515808,1166.245159,-63.300948,2128.688563,775.763487,-60.709133
10017.050378,45.076045,11.745890,1.013586,2015.958458,1312.937527,-448.793918,2184.970750,816.039942,-477.349032
10017.050378,45.076045,11.745890,1.013586,2185.815997,858.837345,-651.728996,2025.973785,1321.016314,-606.731552
10017.050378,45.076045,11.745890,1.013586,1959.613416,1272.787039,-37.537001,2123.445034,770.768709,-32.674137
10017.050378,45.076045,11.745890,1.013586,2024.410624,1315.357119,-549.302428,2197.742753,801.854878,-601.851833
10017.050378,45.076045,11.745890,1.013586,2017.327400,1294.483368,-394.911305,2169.412578,853.241088,-418.322913
10017.050378,45.076045,11.745890,1.013586,2186.084015,807.184421,-466.101971,2023.384361,1291.126991,-433.266826
10017.050378,45.076045,11.745890,1.013586,2098.338096,825.380158,14.474902,1948.531272,1271.647680,7.667583
10017.050378,45.076045,11.745890,1.013586,2026.706216,1321.384753,-622.202161,2180.597062,880.625207,-665.630598
10017.050378,45.076045,11.745890,1.013586,2169.396736,848.693887,-407.784338,2008.265154,1311.262067,-379.746612
10017.083763,45.121130,11.764810,1.014406,2294.076135,2.087579,-802.300879,2272.522785,410.344019,-792.863496
10017.083763,45.121130,11.764810,1.014406,2272.509802,403.254021,-857.022136,2288.575376,-142.537859,-868.273864
10017.083763,45.121130,11.764810,1.014406,2281.724312,309.333050,-703.083356,2287.071991,-172.304733,-699.416781
10017.083763,45.121130,11.764810,1.014406,2287.402730,182.854278,-627.131189,2274.235913,-294.647050,-615.629503
10017.083763,45.121130,11.764810,1.014406,2277.513762,218.577444,-500.269736,2268.159522,-271.760340,-491.593403
10017.083763,45.121130,11.764810,1.014406,2259.620858,-299.016120,-429.157535,2276.169883,118.261894,-439.542739
10017.083763,45.121130,11.764810,1.014406,2259.676679,371.975999,-440.561154,2278.396242,11.041121,-451.005117
10017.083763,45.121130,11.764810,1.014406,2277.132620,-134.414375,-481.893051,2263.789063,368.605921,-480.278307
10017.083763,45.121130,11.764810,1.014406,2286.120000,-181.257710,-684.321427,2278.721182,339.092795,-688.615419
10017.083763,45.121130,11.764810,1.014406,2258.062747,123.428966,-292.743928,2246.265095,-271.948962,-299.704376
10017.083763,45.121130,11.764810,1.014406,2232.017658,-291.006671,-219.942924,2242.589855,155.709748,-202.052852
10017.083763,45.121130,11.764810,1.014406,2191.053941,388.241737,-31.972839,2200.776037,-213.798701,-27.826368
10017.083763,45.121130,11.764810,1.014406,2249.949308,-211.981009,-290.308108,2256.186548,114.492993,-278.326482
10017.083763,45.121130,11.764810,1.014406,2216.855614,-288.686800,-135.035544,2231.451745,93.873329,-131.644290
10017.083763,45.121130,11.764810,1.014406,2244.364224,151.630583,-211.507839,2239.664069,-209.249462,-223.141652
10017.083763,45.121130,11.764810,1.014406,2196.701236,393.187159,-59.710187,2217.865892,-15.187481,-64.103160
10017.083763,45.121130,11.764810,1.014406,2289.946710,31.903354,-607.358041,2273.374026,358.546320,-601.448498
10017.083763,45.121130,11.764810,1.014406,2201.490995,810.414939,-798.595474,2033.484047,1320.738665,-734.357612
10017.083763,45.121130,11.764810,1.014406,2035.389545,1317.409189,-775.693519,2197.729207,824.253264,-838.369006
10017.083763,45.121130,11.764810,1.014406,2010.087571,1167.362521,-61.800301,2129.269299,780.300186,-63.094032
10017.083763,45.121130,11.764810,1.014406,1961.436544,1274.309277,-36.424840,2122.239734,783.974637,-36.175672
10017.083763,45.121130,11.764810,1.014406,2100.057233,825.850759,12.482185,1951.892124,1268.934155,9.772028
10017.083763,45.121130,11.764810,1.014406,2018.353559,1314.122771,-452.332405,2186.551002,815.935100,-484.161069
10017.083763,45.121130,11.764810,1.014406,2030.819141,1318.280688,-629.721981,2179.450199,889.083183,-669.013821
10017.083763,45.121130,11.764810,1.014406,2187.050513,858.737456,-658.791648,2031.879401,1313.587909,-613.053182
10017.083763,45.121130,11.764810,1.014406,2023.072166,1286.999131,-396.160859,2149.497557,930.510820,-418.106750
10017.083763,45.121130,11.764810,1.014406,2028.714730,1312.267280,-556.749785,2187.666903,844.330250,-594.677684
10017.083763,45.121130,11.764810,1.014406,2186.232050,811.267697,-468.503926,2031.232231,1279.382711,-438.336002
10017.117114,45.168124,11.782554,1.018266,2274.096861,-305.353835,-804.086677,2290.507524,167.628926,-810.616345
10017.117114,45.168124,11.782554,1.018266,2273.710808,392.807877,-861.626967,2287.501762,-118.844547,-870.956956
10017.117114,45.168124,11.782554,1.018266,2288.164602,212.444378,-715.730141,2272.666497,-312.287789,-704.095663
10017.117114,45.168124,11.782554,1.018266,2285.754235,210.263698,-632.345728,2272.912373,-284.325289,-623.578053
10017.117114,45.168124,11.782554,1.018266,2266.306518,-257.835704,-484.205252,2274.833178,245.347713,-490.655198
10017.117114,45.168124,11.782554,1.018266,2279.895946,163.941461,-504.321131,2261.944168,-309.132770,-493.595263
10017.117114,45.168124,11.782554,1.018266,2269.033769,78.955249,-375.291172,2255.098640,-264.736768,-380.710763
10017.117114,45.168124,11.782554,1.018266,2259.035233,12.545631,-298.551516,2239.973815,-305.474014,-296.629751
10017.117114,45.168124,11.782554,1.018266,2246.205171,-232.604864,-290.828566,2255.572477,110.952103,-278.101360
10017.117114,45.168124,11.782554,1.018266,2227.501006,-311.628559,-220.666568,2242.414870,147.802000,-201.902325
10017.117114,45.168124,11.782554,1.018266,2214.653525,-304.876316,-144.756203,2228.670451,145.986683,-126.794088
10017.117114,45.168124,11.782554,1.018266,2193.693328,380.553090,-36.534998,2196.294194,-247.496745,-29.415306
10017.117114,45.168124,11.782554,1.018266,2244.816779,148.148018,-216.113029,2236.317614,-225.665739,-223.399911
10017.117114,45.168124,11.782554,1.018266,2197.489711,394.031164,-60.149742,2217.534334,-27.418734,-68.689424
10017.117114,45.168124,11.782554,1.018266,2260.012543,377.659317,-445.980724,2277.687517,42.250538,-454.778945
10017.117114,45.168124,11.782554,1.018266,2030.463848,1331.659108,-634.659233,2196.049006,836.399732,-687.178415
10017.117114,45.168124,11.782554,1.018266,2203.875400,809.306206,-804.373854,2047.086911,1299.983778,-745.504894
10017.117114,45.168124,11.782554,1.018266,2039.928739,1318.254366,-782.366643,2197.928618,831.977130,-845.598981
10017.117114,45.168124,11.782554,1.018266,2014.039442,1170.522157,-63.786194,2134.399694,769.023469,-62.565364
10017.117114,45.168124,11.782554,1.018266,2020.238460,1322.750290,-455.945911,2196.115384,788.192723,-490.969245
10017.117114,45.168124,11.782554,1.018266,2190.098394,857.376994,-664.547983,2033.555768,1322.680667,-621.905619
10017.117114,45.168124,11.782554,1.018266,1964.233669,1282.329203,-39.704441,2128.304737,768.373052,-35.086751
10017.117114,45.168124,11.782554,1.018266,2032.708998,1278.236736,-405.003526,2187.331295,799.535662,-427.982773
10017.117114,45.168124,11.782554,1.018266,2030.320738,1321.091166,-560.409497,2200.434736,804.053467,-604.668118
10017.117114,45.168124,11.782554,1.018266,2187.667771,817.988100,-475.336486,2018.771147,1322.374144,-441.052760
10017.117114,45.168124,11.782554,1.018266,2104.710940,819.018673,12.426381,1956.304880,1272.576834,7.574039
10017.150477,45.213721,11.799075,1.021625,2292.106037,25.945661,-880.154961,2269.309895,-326.562528,-869.218192
10017.150477,45.213721,11.799075,1.021625,2292.676091,-14.852853,-816.329238,2277.894159,389.800075,-811.509866
10017.150477,45.213721,11.799075,1.021625,2289.134716,168.524286,-630.255223,2271.259758,-291.402163,-627.692430
10017.150477,45.213721,11.799075,1.021625,2279.858150,225.245283,-513.847751,2259.641546,-325.215687,-503.461083
10017.150477,45.213721,11.799075,1.021625,2277.961971,-98.053225,-492.586203,2266.339020,388.491625,-495.099135
10017.150477,45.213721,11.799075,1.021625,2265.180682,361.371055,-453.673208,2276.360018,-73.201416,-461.496742
10017.150477,45.213721,11.799075,1.021625,2253.956427,-318.734391,-432.977847,2277.981066,72.587424,-447.863820
10017.150477,45.213721,11.799075,1.021625,2259.498544,106.898650,-295.860296,2242.834672,-275.337020,-302.106672
